Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B28070|Superior-Greenstone DSB|924652|Manitouwadge HS|Secondary|Public|English|75
B28070|Superior-Greenstone DSB|332097|Manitouwadge PS|Elementary|Public|English|40
B28070|Superior-Greenstone DSB|924784|Marathon HS|Secondary|Public|English|185
B28070|Superior-Greenstone DSB|338010|Margaret Twomey PS|Elementary|Public|English|190
B28070|Superior-Greenstone DSB|320650|Marjorie Mills PS|Elementary|Public|English|50
B28070|Superior-Greenstone DSB|382795|Nakina PS|Elementary|Public|English|15
B28070|Superior-Greenstone DSB|929336|Nipigon Red Rock DHS|Secondary|Public|English|140
B28070|Superior-Greenstone DSB|502006|Schreiber PS|Elementary|Public|English|55
B28070|Superior-Greenstone DSB|550884|Terrace Bay PS|Elementary|Public|English|80
B66044|Thames Valley DSB|890073|A B Lucas SS|Secondary|Public|English|1505
B66044|Thames Valley DSB|000540|A J Baker PS|Elementary|Public|English|135
B66044|Thames Valley DSB|001503|Aberdeen PS|Elementary|Public|English|215
B66044|Thames Valley DSB|002542|Adelaide - W G MacDonald PS|Elementary|Public|English|165
B66044|Thames Valley DSB|007358|Aldborough PS|Elementary|Public|English|310
B66044|Thames Valley DSB|011576|Algonquin PS|Elementary|Public|English|560
B66044|Thames Valley DSB|011622|Annandale PS|Elementary|Public|English|440
B66044|Thames Valley DSB|023990|Arthur Ford PS|Elementary|Public|English|385
B66044|Thames Valley DSB|612766|Arthur Stringer PS|Elementary|Public|English|270
B66044|Thames Valley DSB|892670|Arthur Voaden SS|Secondary|Public|English|370
B66044|Thames Valley DSB|026395|Ashley Oaks PS|Elementary|Public|English|545
B66044|Thames Valley DSB|947148|B Davison Secondary School SS|Secondary|Public|English|145
B66044|Thames Valley DSB|467572|Blenheim District PS|Elementary|Public|English|300
B66044|Thames Valley DSB|055611|Bonaventure Meadows PS|Elementary|Public|English|410
B66044|Thames Valley DSB|072095|Byron Northview PS|Elementary|Public|English|580
B66044|Thames Valley DSB|058416|Byron Somerset PS|Elementary|Public|English|340
B66044|Thames Valley DSB|072222|Byron Southwood PS|Elementary|Public|English|565
B66044|Thames Valley DSB|072613|C C Carrothers PS|Elementary|Public|English|415
B66044|Thames Valley DSB|082880|Caradoc North S|Elementary|Public|English|190
B66044|Thames Valley DSB|082759|Caradoc PS|Elementary|Public|English|370
B66044|Thames Valley DSB|136020|Cedar Hollow PS|Elementary|Public|English|550
B66044|Thames Valley DSB|320005|Centennial Central S|Elementary|Public|English|270
B66044|Thames Valley DSB|899305|Central Elgin CI|Secondary|Public|English|525
B66044|Thames Valley DSB|098876|Central PS|Elementary|Public|English|270
B66044|Thames Valley DSB|106526|Chippewa PS|Elementary|Public|English|450
B66044|Thames Valley DSB|108103|Clara Brenton PS|Elementary|Public|English|760
B66044|Thames Valley DSB|901644|Clarke Road SS|Secondary|Public|English|995
B66044|Thames Valley DSB|111406|Cleardale PS|Elementary|Public|English|430
B66044|Thames Valley DSB|902420|College Avenue SS|Secondary|Public|English|930
B66044|Thames Valley DSB|134236|Davenport PS|Elementary|Public|English|350
B66044|Thames Valley DSB|136182|Delaware Central S|Elementary|Public|English|120
B66044|Thames Valley DSB|155810|Dunwich-Dutton PS|Elementary|Public|English|330
B66044|Thames Valley DSB|430242|Eagle Heights PS|Elementary|Public|English|965
B66044|Thames Valley DSB|157244|Ealing PS|Elementary|Public|English|200
B66044|Thames Valley DSB|049603|East Carling PS|Elementary|Public|English|460
B66044|Thames Valley DSB|906581|East Elgin SS|Secondary|Public|English|1195
B66044|Thames Valley DSB|160210|East Oxford PS|Elementary|Public|English|285
B66044|Thames Valley DSB|162221|East Williams Memorial PS|Elementary|Public|English|190
B66044|Thames Valley DSB|163740|Eastdale PS|Elementary|Public|English|220
B66044|Thames Valley DSB|167738|Ekcoe Central S|Elementary|Public|English|380
B66044|Thames Valley DSB|170500|Elgin Court PS|Elementary|Public|English|300
B66044|Thames Valley DSB|179752|Emily Carr PS|Elementary|Public|English|735
B66044|Thames Valley DSB|137743|Emily Stowe PS|Elementary|Public|English|545
B66044|Thames Valley DSB|589890|Eva Circe-Cote French Immersion PS|Elementary|Public|English|175
B66044|Thames Valley DSB|190268|Evelyn Harrison PS|Elementary|Public|English|320
B66044|Thames Valley DSB|191825|Fairmont PS|Elementary|Public|English|265
B66044|Thames Valley DSB|201529|Forest Park PS|Elementary|Public|English|405
B66044|Thames Valley DSB|203521|Franklin D Roosevelt PS|Elementary|Public|English|380
B66044|Thames Valley DSB|911259|G A Wheable Secondary S|Secondary|Public|English|35
B66044|Thames Valley DSB|217174|Glen Cairn PS|Elementary|Public|English|605
B66044|Thames Valley DSB|912824|Glencoe DHS|Secondary|Public|English|165
B66044|Thames Valley DSB|912956|Glendale HS|Secondary|Public|English|850
B66044|Thames Valley DSB|914908|H B Beal SS|Secondary|Public|English|2115
B66044|Thames Valley DSB|245038|Harrisfield PS|Elementary|Public|English|540
B66044|Thames Valley DSB|255300|Hickson Central PS|Elementary|Public|English|540
B66044|Thames Valley DSB|257737|Hillcrest PS|Elementary|Public|English|300
B66044|Thames Valley DSB|918024|Huron Park SS|Secondary|Public|English|780
B66044|Thames Valley DSB|918156|Ingersoll District CI|Secondary|Public|English|790
B66044|Thames Valley DSB|275514|Innerkip Central S|Elementary|Public|English|220
B66044|Thames Valley DSB|133006|J. S. Buchanan French Immersion PS|Elementary|Public|English|290
B66044|Thames Valley DSB|280810|Jack Chambers PS|Elementary|Public|English|800
B66044|Thames Valley DSB|522619|Jeanne-Sauvé PS|Elementary|Public|English|410
B66044|Thames Valley DSB|283410|John Dearness PS|Elementary|Public|English|255
B66044|Thames Valley DSB|560766|John P Robarts PS|Elementary|Public|English|540
B66044|Thames Valley DSB|302664|John Wise PS|Elementary|Public|English|595
B66044|Thames Valley DSB|166600|June Rose Callwood PS|Elementary|Public|English|415
B66044|Thames Valley DSB|289710|Kensal Park PS|Elementary|Public|English|855
B66044|Thames Valley DSB|451436|Kettle Creek PS|Elementary|Public|English|340
B66044|Thames Valley DSB|302716|Knollwood Park PS|Elementary|Public|English|245
B66044|Thames Valley DSB|000469|Lambeth PS|Elementary|Public|English|745
B66044|Thames Valley DSB|438062|Laurie Hawkins PS|Elementary|Public|English|610
B66044|Thames Valley DSB|311855|Lester B Pearson School for the Arts|Elementary|Public|English|280
B66044|Thames Valley DSB|318051|Lockes PS|Elementary|Public|English|610
B66044|Thames Valley DSB|923745|London Central SS|Secondary|Public|English|985
B66044|Thames Valley DSB|923877|London South CI|Secondary|Public|English|570
B66044|Thames Valley DSB|904503|Lord Dorchester SS|Secondary|Public|English|460
B66044|Thames Valley DSB|321338|Lord Elgin PS|Elementary|Public|English|325
B66044|Thames Valley DSB|321370|Lord Nelson PS|Elementary|Public|English|510
B66044|Thames Valley DSB|321435|Lord Roberts PS|Elementary|Public|English|345
B66044|Thames Valley DSB|273724|Louise Arbour French Immersion PS|Elementary|Public|English|605
B66044|Thames Valley DSB|046639|Mary Wright PS|Elementary|Public|English|495
B66044|Thames Valley DSB|346780|Masonville PS|Elementary|Public|English|595
B66044|Thames Valley DSB|351466|McGillivray Central S|Elementary|Public|English|115
B66044|Thames Valley DSB|351725|McGregor PS|Elementary|Public|English|315
B66044|Thames Valley DSB|925560|Medway HS|Secondary|Public|English|1260
B66044|Thames Valley DSB|381568|Mitchell Hepburn PS|Elementary|Public|English|755
B66044|Thames Valley DSB|927430|Montcalm SS|Secondary|Public|English|815
B66044|Thames Valley DSB|375128|Mosa Central PS|Elementary|Public|English|170
B66044|Thames Valley DSB|378119|Mountsfield PS|Elementary|Public|English|465
B66044|Thames Valley DSB|622346|New Sarum PS|Elementary|Public|English|235
B66044|Thames Valley DSB|384909|Nicholas Wilson PS|Elementary|Public|English|235
B66044|Thames Valley DSB|403377|North Meadows E S|Elementary|Public|English|435
B66044|Thames Valley DSB|930113|North Middlesex DHS|Secondary|Public|English|145
B66044|Thames Valley DSB|410357|Northbrae PS|Elementary|Public|English|440
B66044|Thames Valley DSB|410454|Northdale Central PS|Elementary|Public|English|380
B66044|Thames Valley DSB|410748|Northdale PS|Elementary|Public|English|355
B66044|Thames Valley DSB|411396|Northridge PS|Elementary|Public|English|560
B66044|Thames Valley DSB|931934|Oakridge SS|Secondary|Public|English|1045
B66044|Thames Valley DSB|417203|Oliver Stephens PS|Elementary|Public|English|245
B66044|Thames Valley DSB|510700|Orchard Park PS|Elementary|Public|English|285
B66044|Thames Valley DSB|429597|Oxbow PS|Elementary|Public|English|560
B66044|Thames Valley DSB|433608|Parkhill-West Williams S|Elementary|Public|English|220
B66044|Thames Valley DSB|944939|Parkside CI|Secondary|Public|English|1080
B66044|Thames Valley DSB|435317|Parkview PS|Elementary|Public|English|645
B66044|Thames Valley DSB|263451|Pierre Elliott Trudeau French Immersion PS|Elementary|Public|English|505
B66044|Thames Valley DSB|448389|Plattsville & District PS|Elementary|Public|English|235
B66044|Thames Valley DSB|450391|Port Burwell PS|Elementary|Public|English|150
B66044|Thames Valley DSB|453773|Prince Charles PS|Elementary|Public|English|470
B66044|Thames Valley DSB|456314|Princess AnneFrench Immersion PS|Elementary|Public|English|525
B66044|Thames Valley DSB|457418|Princess Elizabeth PS|Elementary|Public|English|855
B66044|Thames Valley DSB|481017|Rick Hansen PS|Elementary|Public|English|380
B66044|Thames Valley DSB|485322|River Heights S|Elementary|Public|English|350
B66044|Thames Valley DSB|486272|Riverside PS|Elementary|Public|English|475
B66044|Thames Valley DSB|557188|Roch Carrier French Immersion PS|Elementary|Public|English|510
B66044|Thames Valley DSB|456241|Royal Roads PS|Elementary|Public|English|415
B66044|Thames Valley DSB|495638|Ryerson PS|Elementary|Public|English|415
B66044|Thames Valley DSB|940437|Saunders SS|Secondary|Public|English|1720
B66044|Thames Valley DSB|014061|Sir Arthur Currie PS|Elementary|Public|English|590
B66044|Thames Valley DSB|941743|Sir Frederick Banting SS|Secondary|Public|English|1480
B66044|Thames Valley DSB|087548|Sir George Etienne Cartier PS|Elementary|Public|English|355
B66044|Thames Valley DSB|218863|Sir Isaac Brock PS|Elementary|Public|English|525
B66044|Thames Valley DSB|515787|Sir John A Macdonald PS|Elementary|Public|English|395
B66044|Thames Valley DSB|942162|Sir Wilfrid Laurier SS|Secondary|Public|English|1090
B66044|Thames Valley DSB|142565|South Dorchester PS|Elementary|Public|English|235
B66044|Thames Valley DSB|526436|South Ridge Public S|Elementary|Public|English|345
B66044|Thames Valley DSB|524883|Southside PS|Elementary|Public|English|350
B66044|Thames Valley DSB|525278|Southwold PS|Elementary|Public|English|680
B66044|Thames Valley DSB|527742|Springbank PS|Elementary|Public|English|540
B66044|Thames Valley DSB|528005|Springfield PS|Elementary|Public|English|175
B66044|Thames Valley DSB|530212|St Georges PS|Elementary|Public|English|320
B66044|Thames Valley DSB|586970|Stoney Creek PS|Elementary|Public|English|1000
B66044|Thames Valley DSB|537675|Stoneybrook PS|Elementary|Public|English|485
B66044|Thames Valley DSB|539180|Straffordville PS|Elementary|Public|English|330
B66044|Thames Valley DSB|945846|Strathroy District CI|Secondary|Public|English|1130
B66044|Thames Valley DSB|329886|Summers' Corners PS|Elementary|Public|English|455
B66044|Thames Valley DSB|548545|Tavistock PS|Elementary|Public|English|305
B66044|Thames Valley DSB|550493|Tecumseh PS|Elementary|Public|English|275
B66044|Thames Valley DSB|947237|Thames Valley Alternative SS|Secondary|Public|English|210
B66044|Thames Valley DSB|551104|Thamesford PS|Elementary|Public|English|320
B66044|Thames Valley DSB|560898|Trafalgar PS|Elementary|Public|English|150
B66044|Thames Valley DSB|563102|Tweedsmuir PS|Elementary|Public|English|380
B66044|Thames Valley DSB|566225|University Heights PS|Elementary|Public|English|345
B66044|Thames Valley DSB|569860|Valleyview Central PS|Elementary|Public|English|195
B66044|Thames Valley DSB|575321|Victoria PS|Elementary|Public|English|240
B66044|Thames Valley DSB|579327|W Sherwood Fox PS|Elementary|Public|English|455
B66044|Thames Valley DSB|951439|West Elgin SS|Secondary|Public|English|290
B66044|Thames Valley DSB|515008|West Nissouri PS|Elementary|Public|English|450
B66044|Thames Valley DSB|587215|West Oaks French Immersion PS|Elementary|Public|English|415
B66044|Thames Valley DSB|073745|Westfield PS|Elementary|Public|English|595
B66044|Thames Valley DSB|600679|Westminster Central PS|Elementary|Public|English|150
B66044|Thames Valley DSB|952346|Westminster SS|Secondary|Public|English|620
B66044|Thames Valley DSB|602272|Westmount PS|Elementary|Public|English|655
B66044|Thames Valley DSB|604836|White Oaks PS|Elementary|Public|English|850
B66044|Thames Valley DSB|359520|Wilberforce PS|Elementary|Public|English|600
B66044|Thames Valley DSB|605816|Wilfrid Jury PS|Elementary|Public|English|730
B66044|Thames Valley DSB|612707|Wilton Grove PS|Elementary|Public|English|425
B66044|Thames Valley DSB|131377|Winchester Street PS|Elementary|Public|English|375
B66044|Thames Valley DSB|619000|Woodland Heights PS|Elementary|Public|English|580
B66044|Thames Valley DSB|954551|Woodstock CI|Secondary|Public|English|585
B66044|Thames Valley DSB|621862|Wortley Road PS|Elementary|Public|English|245
B66044|Thames Valley DSB|627194|Zorra Highland Park PS|Elementary|Public|English|240
B29068|Thunder Bay CDSB|705217|Bishop E. Q. Jennings Sr E S|Elementary|Catholic|English|270
B29068|Thunder Bay CDSB|689637|Bishop Gallagher Senior Catholic E S|Elementary|Catholic|English|290
B29068|Thunder Bay CDSB|700150|Corpus Christi Catholic E S|Elementary|Catholic|English|280
B29068|Thunder Bay CDSB|714810|Holy Cross Catholic E S|Elementary|Catholic|English|365
B29068|Thunder Bay CDSB|715751|Holy Family Catholic E S|Elementary|Catholic|English|370
B29068|Thunder Bay CDSB|741817|Our Lady of Charity Catholic E S|Elementary|Catholic|English|155
B29068|Thunder Bay CDSB|758400|Pope John Paul II E S|Elementary|Catholic|English|540
B29068|Thunder Bay CDSB|769703|St Ann Catholic E S|Elementary|Catholic|English|195
B29068|Thunder Bay CDSB|778672|St Bernard Catholic E S|Elementary|Catholic|English|655
B29068|Thunder Bay CDSB|788945|St Elizabeth Catholic E S|Elementary|Catholic|English|285
B29068|Thunder Bay CDSB|790150|St Francis Catholic E S|Elementary|Catholic|English|175
B29068|Thunder Bay CDSB|798193|St Ignatius HS|Secondary|Catholic|English|1095
B29068|Thunder Bay CDSB|815853|St Jude Catholic E S|Elementary|Catholic|English|190
B29068|Thunder Bay CDSB|821187|St Margaret Catholic E S|Elementary|Catholic|English|230
B29068|Thunder Bay CDSB|823651|St Martin Catholic E S|Elementary|Catholic|English|670
B29068|Thunder Bay CDSB|687111|St Patrick HS|Secondary|Catholic|English|1095
B29068|Thunder Bay CDSB|841722|St Paul Catholic E S|Elementary|Catholic|English|150
B29068|Thunder Bay CDSB|847445|St Pius X Catholic E S|Elementary|Catholic|English|275
B29068|Thunder Bay CDSB|854727|St Thomas Aquinas Catholic E S|Elementary|Catholic|English|235
B29068|Thunder Bay CDSB|857998|St Vincent Catholic E S|Elementary|Catholic|English|150
B67059|Toronto CDSB|686247|All Saints CS|Elementary|Catholic|English|870
B67059|Toronto CDSB|686891|Annunciation CS|Elementary|Catholic|English|340
B67059|Toronto CDSB|689360|Bishop Allen Academy Catholic SS|Secondary|Catholic|English|1585
B67059|Toronto CDSB|691798|Bishop Marrocco/Thomas Merton Catholic SS|Secondary|Catholic|English|745
B67059|Toronto CDSB|694193|Blessed Cardinal Newman CS|Secondary|Catholic|English|1020
B67059|Toronto CDSB|710601|Blessed Margherita of Citta Castello CS|Elementary|Catholic|English|335
B67059|Toronto CDSB|694815|Blessed Pier Giorgio Frassati CS|Elementary|Catholic|English|340
B67059|Toronto CDSB|690538|Blessed Sacrament CS|Elementary|Catholic|English|560
B67059|Toronto CDSB|690660|Blessed Trinity CS|Elementary|Catholic|English|220
B67059|Toronto CDSB|690961|Brebeuf College S|Secondary|Catholic|English|910
B67059|Toronto CDSB|694045|Canadian Martyrs CS|Elementary|Catholic|English|345
B67059|Toronto CDSB|694509|Cardinal Carter Academy for the Arts|Elementary|Catholic|English|120
B67059|Toronto CDSB|694550|Cardinal Carter Academy for the Arts|Secondary|Catholic|English|675
B67059|Toronto CDSB|695408|Cardinal Leger CS|Elementary|Catholic|English|335
B67059|Toronto CDSB|695947|Chaminade College S|Secondary|Catholic|English|925
B67059|Toronto CDSB|703001|D'Arcy McGee CS|Elementary|Catholic|English|285
B67059|Toronto CDSB|702935|Dante Alighieri Academy|Secondary|Catholic|English|855
B67059|Toronto CDSB|785539|Epiphany of our Lord Catholic Academy|Elementary|Catholic|English|175
B67059|Toronto CDSB|707589|Father Henry Carr Catholic SS|Secondary|Catholic|English|920
B67059|Toronto CDSB|731951|Father John Redmond Catholic SS|Secondary|Catholic|English|1235
B67059|Toronto CDSB|706426|Father Serra CS|Elementary|Catholic|English|540
B67059|Toronto CDSB|707708|Francis Libermann Catholic HS|Secondary|Catholic|English|920
B67059|Toronto CDSB|714062|Holy Angels CS|Elementary|Catholic|English|560
B67059|Toronto CDSB|704210|Holy Child Catholic CS|Elementary|Catholic|English|330
