Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B66125|Peel DSB|229199|Green Glade Sr PS|Elementary|Public|English|288
B66125|Peel DSB|229377|Greenbriar Sr PS|Elementary|Public|English|522
B66125|Peel DSB|230774|Grenoble PS|Elementary|Public|English|348
B66125|Peel DSB|243426|Hanover PS|Elementary|Public|English|291
B66125|Peel DSB|253464|Harold F Loughin PS|Elementary|Public|English|322
B66125|Peel DSB|943916|Harold M. Brathwaite SS|Secondary|Public|English|1,279
B66125|Peel DSB|250716|Hawthorn PS|Elementary|Public|English|224
B66125|Peel DSB|236845|Hazel McCallion Sr PS|Elementary|Public|English|870
B66125|Peel DSB|916269|Heart Lake SS|Secondary|Public|English|1,190
B66125|Peel DSB|252530|Helen Wilson PS|Elementary|Public|English|226
B66125|Peel DSB|253448|Herb Campbell PS|Elementary|Public|English|825
B66125|Peel DSB|118827|Hewson E PS|Elementary|Public|English|656
B66125|Peel DSB|254550|Hickory Wood PS|Elementary|Public|English|532
B66125|Peel DSB|258121|Hillcrest PS|Elementary|Public|English|441
B66125|Peel DSB|258148|Hilldale PS|Elementary|Public|English|220
B66125|Peel DSB|259322|Hillside Sr PS|Elementary|Public|English|580
B66125|Peel DSB|263508|Homelands Sr PS|Elementary|Public|English|429
B66125|Peel DSB|263397|Homestead PS|Elementary|Public|English|826
B66125|Peel DSB|917559|Humberview SS|Secondary|Public|English|1,183
B66125|Peel DSB|273260|Huntington Ridge PS|Elementary|Public|English|523
B66125|Peel DSB|274763|Huttonville PS|Elementary|Public|English|281
B66125|Peel DSB|595134|Ingleborough (Elem)|Elementary|Public|English|873
B66125|Peel DSB|005797|James Bolton PS|Elementary|Public|English|510
B66125|Peel DSB|309432|James Potter PS|Elementary|Public|English|590
B66125|Peel DSB|185731|Janet I. McDougald PS|Elementary|Public|English|464
B66125|Peel DSB|282375|Jefferson PS|Elementary|Public|English|294
B66125|Peel DSB|918830|John Fraser SS|Secondary|Public|English|1,470
B66125|Peel DSB|930679|Judith Nyman SS|Secondary|Public|English|587
B66125|Peel DSB|289582|Kenollie PS|Elementary|Public|English|217
B66125|Peel DSB|291986|Kindree PS|Elementary|Public|English|486
B66125|Peel DSB|297682|Kingswood Drive PS|Elementary|Public|English|682
B66125|Peel DSB|307548|Lancaster PS|Elementary|Public|English|398
B66125|Peel DSB|308455|Larkspur PS|Elementary|Public|English|908
B66125|Peel DSB|311960|Levi Creek PS|Elementary|Public|English|577
B66125|Peel DSB|952885|Lincoln M. Alexander SS|Secondary|Public|English|955
B66125|Peel DSB|314579|Lisgar Middle S|Elementary|Public|English|687
B66125|Peel DSB|499344|Lorenville P.S. (Elem)|Elementary|Public|English|796
B66125|Peel DSB|321958|Lorne Park PS|Elementary|Public|English|243
B66125|Peel DSB|924008|Lorne Park SS|Secondary|Public|English|996
B66125|Peel DSB|065223|Lougheed Middle S|Elementary|Public|English|784
B66125|Peel DSB|904203|Louise Arbour SS|Secondary|Public|English|1,426
B66125|Peel DSB|328324|Macville PS|Elementary|Public|English|304
B66125|Peel DSB|328448|Madoc Drive PS|Elementary|Public|English|281
B66125|Peel DSB|336467|Maple Wood PS|Elementary|Public|English|122
B66125|Peel DSB|345610|Marvin Heights PS|Elementary|Public|English|426
B66125|Peel DSB|329215|Massey Street PS|Elementary|Public|English|348
B66125|Peel DSB|925349|Mayfield SS|Secondary|Public|English|1,844
B66125|Peel DSB|350192|McBride Avenue PS|Elementary|Public|English|420
B66125|Peel DSB|444522|McClure PS (Elem)|Elementary|Public|English|232
B66125|Peel DSB|329690|McCrimmon Md S|Elementary|Public|English|795
B66125|Peel DSB|351857|McHugh PS|Elementary|Public|English|318
B66125|Peel DSB|605063|McKinnon PS|Elementary|Public|English|738
B66125|Peel DSB|925551|Meadowvale SS|Secondary|Public|English|1,153
B66125|Peel DSB|356921|Meadowvale Village PS|Elementary|Public|English|553
B66125|Peel DSB|364150|Middlebury PS|Elementary|Public|English|460
B66125|Peel DSB|365246|Miller's Grove S|Elementary|Public|English|215
B66125|Peel DSB|366412|Mineola PS|Elementary|Public|English|413
B66125|Peel DSB|925535|Mississauga SS|Secondary|Public|English|1,311
B66125|Peel DSB|372480|Morning Star Md S|Elementary|Public|English|561
B66125|Peel DSB|332933|Morton Way PS|Elementary|Public|English|570
B66125|Peel DSB|419607|Mount Pleasant Village PS|Elementary|Public|English|366
B66125|Peel DSB|164342|Mount Royal PS|Elementary|Public|English|953
B66125|Peel DSB|372978|Mountain Ash (Elem)|Elementary|Public|English|511
B66125|Peel DSB|380164|Munden Park PS|Elementary|Public|English|385
B66125|Peel DSB|382647|Nahani Way PS|Elementary|Public|English|480
B66125|Peel DSB|212749|Nelson Mandela P.S. (Elem)|Elementary|Public|English|758
B66125|Peel DSB|930660|North Park SS|Secondary|Public|English|1,327
B66125|Peel DSB|411655|Northwood PS|Elementary|Public|English|503
B66125|Peel DSB|414395|Oakridge PS|Elementary|Public|English|114
B66125|Peel DSB|612932|Oscar Peterson PS|Elementary|Public|English|870
B66125|Peel DSB|427667|Osprey Woods PS|Elementary|Public|English|564
B66125|Peel DSB|429465|Owenwood PS|Elementary|Public|English|103
B66125|Peel DSB|431966|Palgrave PS|Elementary|Public|English|447
B66125|Peel DSB|905838|Parkholme S|Secondary|Public|English|240
B66125|Peel DSB|436097|Parkway PS|Elementary|Public|English|409
B66125|Peel DSB|506508|Peel Alternative - North Elementary|Elementary|Public|English|<10
B66125|Peel DSB|447212|Peel Alternative - West Elementary|Elementary|Public|English|<10
B66125|Peel DSB|918210|Peel Alternative North|Secondary|Public|English|60
B66125|Peel DSB|943381|Peel Alternative North ISR|Secondary|Public|English|483
B66125|Peel DSB|918202|Peel Alternative South|Secondary|Public|English|19
B66125|Peel DSB|958431|Peel Alternative South ISR|Secondary|Public|English|171
B66125|Peel DSB|954252|Peel Alternative West|Secondary|Public|English|42
B66125|Peel DSB|933672|Peel Alternative West ISR|Secondary|Public|English|173
B66125|Peel DSB|449075|Plowman's Park PS|Elementary|Public|English|299
B66125|Peel DSB|449032|Plum Tree Park PS|Elementary|Public|English|763
B66125|Peel DSB|935832|Port Credit SS|Secondary|Public|English|1,160
B66125|Peel DSB|464171|Queen Elizabeth Sr PS|Elementary|Public|English|304
B66125|Peel DSB|465232|Queen Street PS|Elementary|Public|English|521
B66125|Peel DSB|466778|Queenston Drive PS|Elementary|Public|English|451
B66125|Peel DSB|147831|Ray Lawson|Elementary|Public|English|561
B66125|Peel DSB|476650|Ray Underhill PS|Elementary|Public|English|299
B66125|Peel DSB|239570|Red Willow PS|Elementary|Public|English|704
B66125|Peel DSB|938009|Rick Hansen SS|Secondary|Public|English|1,541
B66125|Peel DSB|484580|Ridgeview PS|Elementary|Public|English|714
B66125|Peel DSB|484849|Ridgewood PS|Elementary|Public|English|822
B66125|Peel DSB|486400|Riverside PS|Elementary|Public|English|300
B66125|Peel DSB|487902|Robert H Lagerquist Sr PS|Elementary|Public|English|557
B66125|Peel DSB|487414|Robert J Lee PS|Elementary|Public|English|758
B66125|Peel DSB|561022|Roberta Bondar PS|Elementary|Public|English|785
B66125|Peel DSB|493318|Ross Drive P.S. (Elem)|Elementary|Public|English|778
B66125|Peel DSB|330632|Rowntree PS|Elementary|Public|English|881
B66125|Peel DSB|494275|Royal Orchard Md S|Elementary|Public|English|615
B66125|Peel DSB|494011|Russell D Barber PS|Elementary|Public|English|663
B66125|Peel DSB|107280|Ruth Thompson Md S|Elementary|Public|English|768
B66125|Peel DSB|939596|Sandalwood Heights SS|Secondary|Public|English|1,198
B66125|Peel DSB|501506|Sawmill Valley PS|Elementary|Public|English|401
B66125|Peel DSB|519588|Settler's Green PS|Elementary|Public|English|464
B66125|Peel DSB|156880|Shaw PS|Elementary|Public|English|673
B66125|Peel DSB|509019|Shelter Bay PS|Elementary|Public|English|405
B66125|Peel DSB|510548|Sheridan Park PS|Elementary|Public|English|510
B66125|Peel DSB|519871|Sherwood Mills PS|Elementary|Public|English|675
B66125|Peel DSB|514241|Silver Creek PS|Elementary|Public|English|233
B66125|Peel DSB|514357|Silverthorn PS|Elementary|Public|English|315
B66125|Peel DSB|209969|Sir Isaac Brock P.S. (Elem)|Elementary|Public|English|907
B66125|Peel DSB|514900|Sir John A. Macdonald Sr PS|Elementary|Public|English|550
B66125|Peel DSB|516210|Sir Wilfrid Laurier PS|Elementary|Public|English|212
B66125|Peel DSB|373279|Sir William Gage Md S|Elementary|Public|English|731
B66125|Peel DSB|516430|Sir Winston Churchill PS|Elementary|Public|English|388
B66125|Peel DSB|518042|Somerset Drive PS|Elementary|Public|English|413
B66125|Peel DSB|031851|SouthFields Village (Elem)|Elementary|Public|English|928
B66125|Peel DSB|626274|Springbrook P.S. (Elem)|Elementary|Public|English|625
B66125|Peel DSB|527971|Springdale PS|Elementary|Public|English|709
B66125|Peel DSB|528137|Springfield PS|Elementary|Public|English|443
B66125|Peel DSB|024650|Stanley Mills PS|Elementary|Public|English|460
B66125|Peel DSB|962646|Stephen Lewis SS|Secondary|Public|English|1,571
B66125|Peel DSB|945978|Streetsville SS|Secondary|Public|English|839
B66125|Peel DSB|536733|Sunny View Md S|Elementary|Public|English|789
B66125|Peel DSB|948187|T. L. Kennedy SS|Secondary|Public|English|693
B66125|Peel DSB|550620|Tecumseh PS|Elementary|Public|English|388
B66125|Peel DSB|551040|Terry Fox PS|Elementary|Public|English|582
B66125|Peel DSB|551422|The Valleys Sr PS|Elementary|Public|English|539
B66125|Peel DSB|619299|The Woodlands|Elementary|Public|English|166
B66125|Peel DSB|954403|The Woodlands SS|Secondary|Public|English|903
B66125|Peel DSB|552259|Thomas Street Md S|Elementary|Public|English|901
B66125|Peel DSB|552399|Thorn Lodge PS|Elementary|Public|English|255
B66125|Peel DSB|168221|Thorndale PS|Elementary|Public|English|643
B66125|Peel DSB|552887|Thornwood PS|Elementary|Public|English|558
B66125|Peel DSB|557234|Tomken Road Sr PS|Elementary|Public|English|1,048
B66125|Peel DSB|561037|Treeline PS|Elementary|Public|English|721
B66125|Peel DSB|561045|Trelawny PS|Elementary|Public|English|354
B66125|Peel DSB|186040|Tribune Drive PS (Elem)|Elementary|Public|English|393
B66125|Peel DSB|918440|Turner Fenton SS|Secondary|Public|English|1,762
B66125|Peel DSB|578835|Vista Heights PS|Elementary|Public|English|783
B66125|Peel DSB|107284|Walnut Grove P.S. (Elem)|Elementary|Public|English|1,064
B66125|Peel DSB|951404|West Credit SS|Secondary|Public|English|489
B66125|Peel DSB|598720|Westacres PS|Elementary|Public|English|263
B66125|Peel DSB|600091|Westervelts Corners PS|Elementary|Public|English|348
B66125|Peel DSB|604780|Whitehorn PS|Elementary|Public|English|725
B66125|Peel DSB|605093|Whiteoaks PS|Elementary|Public|English|627
B66125|Peel DSB|505790|William G. Davis Sr PS|Elementary|Public|English|548
B66125|Peel DSB|614238|Williams Parkway Sr PS|Elementary|Public|English|705
B66125|Peel DSB|618063|Willow Way PS|Elementary|Public|English|284
B66125|Peel DSB|619981|Worthington PS|Elementary|Public|English|804
B79910|Penetanguishene PSSB|439738|Burkevale Protestant Sep S|Elementary|Protestant Separate|English|238
B67067|Peterborough Victoria Northumberland and Clarington CDSB|706299|Good Shepherd C Elem S|Elementary|Catholic|English|480
B67067|Peterborough Victoria Northumberland and Clarington CDSB|704261|Holy Cross Catholic SS|Secondary|Catholic|English|640
B67067|Peterborough Victoria Northumberland and Clarington CDSB|737970|Holy Family C Elem S|Elementary|Catholic|English|668
B67067|Peterborough Victoria Northumberland and Clarington CDSB|720240|Holy Trinity Catholic SS|Secondary|Catholic|English|730
B67067|Peterborough Victoria Northumberland and Clarington CDSB|721344|Immaculate Conception C Elem S|Elementary|Catholic|English|236
B67067|Peterborough Victoria Northumberland and Clarington CDSB|731358|Monsignor Leo Cleary C Elem S|Elementary|Catholic|English|195
B67067|Peterborough Victoria Northumberland and Clarington CDSB|730688|Monsignor O'Donoghue C Elem S|Elementary|Catholic|English|460
B67067|Peterborough Victoria Northumberland and Clarington CDSB|733253|Mother Teresa C Elem S|Elementary|Catholic|English|433
B67067|Peterborough Victoria Northumberland and Clarington CDSB|832146|Notre Dame C Elem S|Elementary|Catholic|English|281
B67067|Peterborough Victoria Northumberland and Clarington CDSB|767751|St. Alphonsus C Elem S|Elementary|Catholic|English|215
B67067|Peterborough Victoria Northumberland and Clarington CDSB|771783|St. Anne C Elem S|Elementary|Catholic|English|583
B67067|Peterborough Victoria Northumberland and Clarington CDSB|774383|St. Anthony C Elem S|Elementary|Catholic|English|404
B67067|Peterborough Victoria Northumberland and Clarington CDSB|781304|St. Catherine C Elem S|Elementary|Catholic|English|765
B67067|Peterborough Victoria Northumberland and Clarington CDSB|786667|St. Dominic C Elem S|Elementary|Catholic|English|377
B67067|Peterborough Victoria Northumberland and Clarington CDSB|788147|St. Elizabeth C Elem S|Elementary|Catholic|English|509
B67067|Peterborough Victoria Northumberland and Clarington CDSB|850977|St. Francis of Assisi C Elem S|Elementary|Catholic|English|513
B67067|Peterborough Victoria Northumberland and Clarington CDSB|804932|St. John C Elem S|Elementary|Catholic|English|265
B67067|Peterborough Victoria Northumberland and Clarington CDSB|751383|St. John Paul II C Elem S|Elementary|Catholic|English|212
B67067|Peterborough Victoria Northumberland and Clarington CDSB|704318|St. Joseph C Elem S|Elementary|Catholic|English|227
B67067|Peterborough Victoria Northumberland and Clarington CDSB|741620|St. Joseph C Elem S|Elementary|Catholic|English|138
B67067|Peterborough Victoria Northumberland and Clarington CDSB|809535|St. Joseph C Elem S|Elementary|Catholic|English|481
B67067|Peterborough Victoria Northumberland and Clarington CDSB|705870|St. Luke C Elem S|Elementary|Catholic|English|182
B67067|Peterborough Victoria Northumberland and Clarington CDSB|706000|St. Martin C Elem S|Elementary|Catholic|English|327
B67067|Peterborough Victoria Northumberland and Clarington CDSB|825654|St. Mary C Elem S|Elementary|Catholic|English|264
B67067|Peterborough Victoria Northumberland and Clarington CDSB|828858|St. Mary C Elem S|Elementary|Catholic|English|270
B67067|Peterborough Victoria Northumberland and Clarington CDSB|830020|St. Mary C Elem S|Elementary|Catholic|English|106
B67067|Peterborough Victoria Northumberland and Clarington CDSB|830410|St. Mary Catholic SS|Secondary|Catholic|English|900
B67067|Peterborough Victoria Northumberland and Clarington CDSB|829242|St. Michael C Elem S|Elementary|Catholic|English|215
B67067|Peterborough Victoria Northumberland and Clarington CDSB|840165|St. Patrick C Elem S|Elementary|Catholic|English|265
B67067|Peterborough Victoria Northumberland and Clarington CDSB|841498|St. Paul C Elem S|Elementary|Catholic|English|262
B67067|Peterborough Victoria Northumberland and Clarington CDSB|842893|St. Paul C Elem S|Elementary|Catholic|English|176
B67067|Peterborough Victoria Northumberland and Clarington CDSB|843024|St. Paul C Elem S|Elementary|Catholic|English|405
B67067|Peterborough Victoria Northumberland and Clarington CDSB|845361|St. Peter Catholic SS|Secondary|Catholic|English|1,052
B67067|Peterborough Victoria Northumberland and Clarington CDSB|851116|St. Stephen Catholic SS|Secondary|Catholic|English|1,045
B67067|Peterborough Victoria Northumberland and Clarington CDSB|851477|St. Teresa C Elem S|Elementary|Catholic|English|297
B67067|Peterborough Victoria Northumberland and Clarington CDSB|855006|St. Thomas Aquinas Catholic SS|Secondary|Catholic|English|266
B28029|Rainbow DSB|185930|A B Ellis|Elementary|Public|English|281
B28029|Rainbow DSB|002283|Adamsdale PS|Elementary|Public|English|159
B28029|Rainbow DSB|911609|Adult Day School|Secondary|Public|English|93
B28029|Rainbow DSB|009563|Alexander PS|Elementary|Public|English|311
B28029|Rainbow DSB|011550|Algonquin Road PS|Elementary|Public|English|278
B28029|Rainbow DSB|011525|Alternative Program E S|Elementary|Public|English|10
B28029|Rainbow DSB|026590|Assiginack PS|Elementary|Public|English|121
B28029|Rainbow DSB|941542|Barrydowne College Senior|Secondary|Public|English|228
B28029|Rainbow DSB|073393|C R Judd PS|Elementary|Public|English|155
B28029|Rainbow DSB|084310|Carl A Nesbitt PS|Elementary|Public|English|217
B28029|Rainbow DSB|085618|Central Manitoulin PS|Elementary|Public|English|188
B28029|Rainbow DSB|101478|Charles C McLean PS|Elementary|Public|English|149
B28029|Rainbow DSB|105635|Chelmsford PS|Elementary|Public|English|229
B28029|Rainbow DSB|901121|Chelmsford Valley District Comp S|Secondary|Public|English|199
B28029|Rainbow DSB|105627|Chelmsford Valley District S|Elementary|Public|English|61
B28029|Rainbow DSB|107719|Churchill PS|Elementary|Public|English|452
B28029|Rainbow DSB|895237|Confederation SS|Secondary|Public|English|513
B28029|Rainbow DSB|122920|Copper Cliff PS|Elementary|Public|English|203
B28029|Rainbow DSB|131008|Cyril Varney PS|Elementary|Public|English|262
B28029|Rainbow DSB|004502|Ernie Checkeris PS|Elementary|Public|English|127
B28029|Rainbow DSB|909319|Espanola HS|Secondary|Public|English|484
B28029|Rainbow DSB|672785|Jean Hanson Public School|Elementary|Public|English|50
B28029|Rainbow DSB|308439|Lansdowne PS|Elementary|Public|English|265
B28029|Rainbow DSB|145807|Larchwood PS|Elementary|Public|English|103
B28029|Rainbow DSB|920622|Lasalle SS|Secondary|Public|English|656
B28029|Rainbow DSB|311944|Levack PS|Elementary|Public|English|144
B28029|Rainbow DSB|314676|Little Current PS|Elementary|Public|English|300
B28029|Rainbow DSB|923354|Lively DSS|Secondary|Public|English|300
B28029|Rainbow DSB|116646|Lively District E S|Elementary|Public|English|107
B28029|Rainbow DSB|053221|Lo-Ellen Park E S|Elementary|Public|English|93
B28029|Rainbow DSB|923486|Lo-Ellen Park SS|Secondary|Public|English|664
B28029|Rainbow DSB|923613|Lockerby Comp S|Secondary|Public|English|678
B28029|Rainbow DSB|026336|M W Moore PS|Elementary|Public|English|<10
B28029|Rainbow DSB|924598|M W Moore SS|Secondary|Public|English|<10
B28029|Rainbow DSB|328197|MacLeod PS|Elementary|Public|English|558
B28029|Rainbow DSB|924679|Manitoulin SS|Secondary|Public|English|455
B28029|Rainbow DSB|237582|Markstay PS|Elementary|Public|English|110
B28029|Rainbow DSB|125261|Monetville PS|Elementary|Public|English|60
B28029|Rainbow DSB|902935|N'Swakamok Native Alternative School|Secondary|Public|English|46
B28029|Rainbow DSB|410918|Northeastern E S|Elementary|Public|English|498
B28029|Rainbow DSB|243043|Pinecrest PS|Elementary|Public|English|168
B28029|Rainbow DSB|456632|Princess Anne PS|Elementary|Public|English|463
B28029|Rainbow DSB|464309|Queen Elizabeth II PS|Elementary|Public|English|192
B28029|Rainbow DSB|468070|R L Beattie PS|Elementary|Public|English|515
B28029|Rainbow DSB|136964|R. H. Murray PS|Elementary|Public|English|104
